BOROUGH CODE,BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASEMENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
5,STATEN ISLAND,RICHMONDTOWN,01 ONE FAMILY DWELLINGS,1,4416,109,,A1,219 AMBER STREET,,10306.0,1.0,0.0,1.0,4200.0,1452.0,1965.0,1,A1,675000,2022-08-03
5,STATEN ISLAND,RICHMONDTOWN,01 ONE FAMILY DWELLINGS,1,4416,117,,A1,235 AMBER STREET,,10306.0,1.0,0.0,1.0,4092.0,1352.0,1970.0,1,A1,850000,2022-05-16
5,STATEN ISLAND,RICHMONDTOWN,01 ONE FAMILY DWELLINGS,1,4416,121,,A2,243 AMBER STREET,,10306.0,1.0,0.0,1.0,5275.0,1092.0,1955.0,1,A2,700000,2022-08-03
5,STATEN ISLAND,RICHMONDTOWN,01 ONE FAMILY DWELLINGS,1,4419,81,,A2,191 WOLVERINE STREET,,10306.0,1.0,0.0,1.0,4000.0,1104.0,1955.0,1,A2,740000,2022-12-05
5,STATEN ISLAND,RICHMONDTOWN,01 ONE FAMILY DWELLINGS,1,4420,9,,A1,125 KENSICO STREET,,10306.0,1.0,0.0,1.0,3465.0,1344.0,1975.0,1,A1,735000,2022-09-30
5,STATEN ISLAND,RICHMONDTOWN,01 ONE FAMILY DWELLINGS,1,4431,3,,A1,321 NATICK STREET,,10306.0,1.0,0.0,1.0,5000.0,920.0,1935.0,1,A1,550000,2022-07-28
5,STATEN ISLAND,RICHMONDTOWN,01 ONE FAMILY DWELLINGS,1,4433,11,,A2,123 WEST CEDARVIEW AVE,,10306.0,1.0,0.0,1.0,6080.0,2856.0,1970.0,1,A2,1350000,2022-07-08
5,STATEN ISLAND,RICHMONDTOWN,01 ONE FAMILY DWELLINGS,1,4433,20,,A1,131 MC KINLEY AVENUE,,10306.0,1.0,0.0,1.0,5000.0,1840.0,1940.0,1,A1,625000,2022-12-09
5,STATEN ISLAND,RICHMONDTOWN,01 ONE FAMILY DWELLINGS,1,4434,18,,A5,297 CLARKE AVENUE,,10306.0,1.0,0.0,1.0,4947.0,2000.0,1930.0,1,A5,608000,2022-06-29
5,STATEN ISLAND,RICHMONDTOWN,01 ONE FAMILY DWELLINGS,1,4435,20,,A2,161 WEST CEDARVIEW AVE,,10306.0,1.0,0.0,1.0,6555.0,2732.0,1965.0,1,A2,1225000,2022-09-02
5,STATEN ISLAND,RICHMONDTOWN,01 ONE FAMILY DWELLINGS,1,4438,43,,A3,354 ARDSLEY STREET,,10306.0,1.0,0.0,1.0,5750.0,2912.0,1999.0,1,A3,1310000,2023-04-12
5,STATEN ISLAND,RICHMONDTOWN,01 ONE FAMILY DWELLINGS,1,4468,54,,A1,23 JOSHUA COURT,,10306.0,1.0,0.0,1.0,4300.0,1850.0,2000.0,1,A1,998000,2022-06-03
5,STATEN ISLAND,RICHMONDTOWN,02 TWO FAMILY DWELLINGS,1,4314,14,,B2,3232 RICHMOND ROAD,,10306.0,2.0,0.0,2.0,3363.0,1600.0,2001.0,1,B2,870000,2022-06-07
5,STATEN ISLAND,RICHMONDTOWN,02 TWO FAMILY DWELLINGS,1,4314,39,,B2,199 BISHOP STREET,,10306.0,2.0,0.0,2.0,3401.0,1720.0,1980.0,1,B2,500000,2023-01-31
5,STATEN ISLAND,RICHMONDTOWN,02 TWO FAMILY DWELLINGS,1,4314,42,,B2,207 BISHOP STREET,,10306.0,2.0,0.0,2.0,3330.0,1720.0,1980.0,1,B2,800000,2022-09-08
5,STATEN ISLAND,RICHMONDTOWN,02 TWO FAMILY DWELLINGS,1,4315,10,,B2,214 BISHOP STREET,,10306.0,2.0,0.0,2.0,4160.0,1984.0,1970.0,1,B2,365000,2023-04-13
5,STATEN ISLAND,RICHMONDTOWN,02 TWO FAMILY DWELLINGS,1,4347,50,,B9,117 RIEDEL AVENUE,,10306.0,2.0,0.0,2.0,3420.0,1720.0,1975.0,1,B9,712500,2023-01-05
5,STATEN ISLAND,RICHMONDTOWN-LIGHTHS HILL,01 ONE FAMILY DWELLINGS,1,2288,117,,A1,407 EDINBORO ROAD,,10306.0,1.0,0.0,1.0,6000.0,688.0,1955.0,1,A1,890000,2022-12-01
5,STATEN ISLAND,RICHMONDTOWN-LIGHTHS HILL,01 ONE FAMILY DWELLINGS,1,2306,119,,A1,93 MEISNER AVENUE,,10306.0,1.0,0.0,1.0,6540.0,3200.0,2005.0,1,A1,1600000,2022-08-30
5,STATEN ISLAND,RICHMONDTOWN-LIGHTHS HILL,01 ONE FAMILY DWELLINGS,1,2306,374,,A1,30 SCHEFFELIN AVE,,10306.0,1.0,0.0,1.0,6399.0,2328.0,1965.0,1,A1,1645000,2022-08-02
5,STATEN ISLAND,ROSEBANK,01 ONE FAMILY DWELLINGS,1,2827,134,,A5,29 CLIFTON AVENUE,,10305.0,1.0,0.0,1.0,3012.0,1568.0,1998.0,1,A5,780000,2023-03-08
5,STATEN ISLAND,ROSEBANK,01 ONE FAMILY DWELLINGS,1,2842,80,,A1,55 LYNHURST AVENUE,,10305.0,1.0,0.0,1.0,3045.0,1032.0,1901.0,1,A1,499999,2022-09-02
5,STATEN ISLAND,ROSEBANK,01 ONE FAMILY DWELLINGS,1,2844,45,,A5,112 LYNHURST AVENUE,,10305.0,1.0,0.0,1.0,2400.0,1176.0,1965.0,1,A5,123625,2023-02-13
5,STATEN ISLAND,ROSEBANK,01 ONE FAMILY DWELLINGS,1,2844,145,,A5,117 CHESTNUT AVENUE,,10305.0,1.0,0.0,1.0,1650.0,750.0,1890.0,1,A5,398888,2022-10-25
5,STATEN ISLAND,ROSEBANK,01 ONE FAMILY DWELLINGS,1,2844,149,,A5,125 CHESTNUT AVENUE,,10305.0,1.0,0.0,1.0,3066.0,1020.0,1890.0,1,A5,441888,2022-12-15
5,STATEN ISLAND,ROSEBANK,01 ONE FAMILY DWELLINGS,1,2845,48,,S1,17 ST MARYS AVENUE,,10305.0,1.0,1.0,2.0,2650.0,2600.0,1930.0,1,S1,990000,2023-02-14
5,STATEN ISLAND,ROSEBANK,01 ONE FAMILY DWELLINGS,1,2846,73,,A5,35 ANDERSON STREET,,10305.0,1.0,0.0,1.0,2000.0,1323.0,1985.0,1,A5,635000,2022-12-22
5,STATEN ISLAND,ROSEBANK,01 ONE FAMILY DWELLINGS,1,2846,107,,A1,43 BUTLER PLACE,,10305.0,1.0,0.0,1.0,2500.0,1944.0,1899.0,1,A1,770000,2022-09-09
5,STATEN ISLAND,ROSEBANK,01 ONE FAMILY DWELLINGS,1,2848,93,,A5,169 CLIFTON AVENUE,,10305.0,1.0,0.0,1.0,2400.0,1184.0,1965.0,1,A5,445000,2022-11-30
5,STATEN ISLAND,ROSEBANK,01 ONE FAMILY DWELLINGS,1,2851,16,,A1,132 CLIFTON AVENUE,,10305.0,1.0,0.0,1.0,2875.0,2384.0,2021.0,1,A1,763688,2023-03-28
5,STATEN ISLAND,ROSEBANK,01 ONE FAMILY DWELLINGS,1,2853,48,,A1,227 HYLAN BOULEVARD,,10305.0,1.0,0.0,1.0,2700.0,1160.0,1910.0,1,A1,555000,2022-08-01
5,STATEN ISLAND,ROSEBANK,01 ONE FAMILY DWELLINGS,1,2854,34,,A5,125 MARYLAND AVENUE,,10305.0,1.0,0.0,1.0,3047.0,2736.0,2015.0,1,A5,130000,2022-06-17
5,STATEN ISLAND,ROSEBANK,01 ONE FAMILY DWELLINGS,1,2856,40,,A5,229 MARYLAND AVENUE,,10305.0,1.0,0.0,1.0,2500.0,1044.0,1960.0,1,A5,615000,2022-07-28
5,STATEN ISLAND,ROSEBANK,01 ONE FAMILY DWELLINGS,1,2857,8,,A1,17 WHITE STREET,,10305.0,1.0,0.0,1.0,2500.0,918.0,1901.0,1,A1,335000,2022-10-03
5,STATEN ISLAND,ROSEBANK,01 ONE FAMILY DWELLINGS,1,2859,77,,A5,224 ANDERSON STREET,,10305.0,1.0,0.0,1.0,2550.0,1204.0,2004.0,1,A5,600000,2022-10-12
5,STATEN ISLAND,ROSEBANK,01 ONE FAMILY DWELLINGS,1,2859,96,,A1,309 WINGHAM STREET,,10305.0,1.0,0.0,1.0,2600.0,1044.0,1901.0,1,A1,550000,2022-09-29
5,STATEN ISLAND,ROSEBANK,01 ONE FAMILY DWELLINGS,1,2859,108,,A5,285 WINGHAM STREET,,10305.0,1.0,0.0,1.0,2126.0,1705.0,1996.0,1,A5,645000,2022-07-22
5,STATEN ISLAND,ROSEBANK,01 ONE FAMILY DWELLINGS,1,2859,167,,A5,73 DAYNA DRIVE,,10305.0,1.0,0.0,1.0,1339.0,1144.0,1987.0,1,A5,600000,2022-06-29
5,STATEN ISLAND,ROSEBANK,01 ONE FAMILY DWELLINGS,1,2859,193,,A5,133 ST JOHNS AVENUE,,10305.0,1.0,0.0,1.0,1300.0,1144.0,1987.0,1,A5,562000,2022-05-19
5,STATEN ISLAND,ROSEBANK,01 ONE FAMILY DWELLINGS,1,2859,194,,A5,135 ST JOHNS AVENUE,,10305.0,1.0,0.0,1.0,1300.0,1144.0,1987.0,1,A5,470000,2022-05-19
5,STATEN ISLAND,ROSEBANK,01 ONE FAMILY DWELLINGS,1,2862,12,,A1,707 TOMPKINS AVENUE,,10305.0,1.0,0.0,1.0,5000.0,2646.0,1925.0,1,A1,760000,2023-02-06
5,STATEN ISLAND,ROSEBANK,01 ONE FAMILY DWELLINGS,1,2862,30,,A5,104 BELAIR ROAD,,10305.0,1.0,0.0,1.0,1400.0,1176.0,1999.0,1,A5,600000,2023-01-26
5,STATEN ISLAND,ROSEBANK,01 ONE FAMILY DWELLINGS,1,2862,156,,A5,26 BELAIR LANE,,10305.0,1.0,0.0,1.0,3886.0,1400.0,1996.0,1,A5,347792,2023-02-09
5,STATEN ISLAND,ROSEBANK,01 ONE FAMILY DWELLINGS,1,2866,26,,A1,741 TOMPKINS AVENUE,,10305.0,1.0,0.0,1.0,3500.0,1540.0,1915.0,1,A1,618800,2022-09-13
5,STATEN ISLAND,ROSEBANK,01 ONE FAMILY DWELLINGS,1,2967,138,,A2,18 SHAUGHNESSY LANE,,10305.0,1.0,0.0,1.0,5400.0,568.0,1905.0,1,A2,575000,2022-08-11
5,STATEN ISLAND,ROSEBANK,01 ONE FAMILY DWELLINGS,1,2968,26,,A1,9 BELL STREET,,10305.0,1.0,0.0,1.0,6723.0,936.0,1915.0,1,A1,510000,2022-06-02
5,STATEN ISLAND,ROSEBANK,01 ONE FAMILY DWELLINGS,1,2969,39,,A1,44 WHITE PLAINS AVENUE,,10305.0,1.0,0.0,1.0,2623.0,1048.0,1925.0,1,A1,280000,2022-07-14
5,STATEN ISLAND,ROSEBANK,01 ONE FAMILY DWELLINGS,1,2972,39,,A5,73 WHITE PLAINS AVENUE,,10305.0,1.0,0.0,1.0,2500.0,1530.0,1995.0,1,A5,520000,2022-06-10
5,STATEN ISLAND,ROSEBANK,01 ONE FAMILY DWELLINGS,1,2973,23,,A1,210 VIRGINIA AVENUE,,10305.0,1.0,0.0,1.0,2500.0,1056.0,1910.0,1,A1,597000,2022-09-20
5,STATEN ISLAND,ROSEBANK,01 ONE FAMILY DWELLINGS,1,2974,92,,A1,223 VIRGINIA AVENUE,,10305.0,1.0,0.0,1.0,4680.0,1920.0,1955.0,1,A1,785000,2022-07-27
5,STATEN ISLAND,ROSEBANK,01 ONE FAMILY DWELLINGS,1,2975,49,,A5,214 VIRGINIA AVENUE,,10305.0,1.0,0.0,1.0,2366.0,1200.0,1992.0,1,A5,549000,2022-12-22
5,STATEN ISLAND,ROSEBANK,01 ONE FAMILY DWELLINGS,1,2980,34,,A1,195 ST JOHNS AVENUE,,10305.0,1.0,0.0,1.0,3772.0,1320.0,1945.0,1,A1,540000,2022-08-16
5,STATEN ISLAND,ROSEBANK,01 ONE FAMILY DWELLINGS,1,2981,19,,A2,330 CLIFTON AVENUE,,10305.0,1.0,0.0,1.0,5000.0,912.0,1955.0,1,A2,720000,2022-06-21
5,STATEN ISLAND,ROSEBANK,01 ONE FAMILY DWELLINGS,1,2982,32,,A5,321 MARYLAND AVENUE,,10305.0,1.0,0.0,1.0,2626.0,1072.0,1955.0,1,A5,725000,2022-08-23
5,STATEN ISLAND,ROSEBANK,01 ONE FAMILY DWELLINGS,1,2983,49,,A3,215 ST JOHNS AVENUE,,10305.0,1.0,0.0,1.0,4500.0,3028.0,2009.0,1,A3,1423800,2022-05-19
5,STATEN ISLAND,ROSEBANK,01 ONE FAMILY DWELLINGS,1,2984,87,,A5,445 HYLAN BOULEVARD,,10305.0,1.0,0.0,1.0,1325.0,924.0,1988.0,1,A5,580000,2023-04-05
5,STATEN ISLAND,ROSEBANK,01 ONE FAMILY DWELLINGS,1,2985,9,,A5,10 KAY PLACE,,10305.0,1.0,0.0,1.0,2496.0,1375.0,1988.0,1,A5,638000,2022-06-08
5,STATEN ISLAND,ROSEBANK,01 ONE FAMILY DWELLINGS,1,2985,14,,A5,420 HYLAN BOULEVARD,,10305.0,1.0,0.0,1.0,1113.0,1420.0,1988.0,1,A5,520000,2022-10-14
5,STATEN ISLAND,ROSEBANK,01 ONE FAMILY DWELLINGS,1,2985,52,,A5,15 MARYLAND LANE,,10305.0,1.0,0.0,1.0,1020.0,1150.0,1988.0,1,A5,535000,2022-12-02
5,STATEN ISLAND,ROSEBANK,01 ONE FAMILY DWELLINGS,1,2987,5,,A1,289 ST MARYS AVENUE,,10305.0,1.0,0.0,1.0,2500.0,1498.0,2019.0,1,A1,772688,2022-09-08
5,STATEN ISLAND,ROSEBANK,01 ONE FAMILY DWELLINGS,1,2987,6,,A1,291 ST MARYS AVENUE,,10305.0,1.0,0.0,1.0,2500.0,1498.0,2019.0,1,A1,772688,2022-09-08
5,STATEN ISLAND,ROSEBANK,01 ONE FAMILY DWELLINGS,1,2988,5,,A2,417 CLIFTON AVENUE,,10305.0,1.0,0.0,1.0,6677.0,750.0,1920.0,1,A2,100000,2022-11-18
5,STATEN ISLAND,ROSEBANK,01 ONE FAMILY DWELLINGS,1,2988,42,,A1,38 FLETCHER STREET,,10305.0,1.0,0.0,1.0,2200.0,1232.0,2004.0,1,A1,685000,2022-07-05
5,STATEN ISLAND,ROSEBANK,01 ONE FAMILY DWELLINGS,1,2988,55,,A2,62 FLETCHER STREET,,10305.0,1.0,0.0,1.0,2500.0,892.0,1920.0,1,A2,425000,2022-07-01
5,STATEN ISLAND,ROSEBANK,01 ONE FAMILY DWELLINGS,1,2991,23,,A2,459 CLIFTON AVENUE,,10305.0,1.0,0.0,1.0,4000.0,1050.0,1965.0,1,A2,600000,2023-02-23
5,STATEN ISLAND,ROSEBANK,01 ONE FAMILY DWELLINGS,1,2991,47,,A5,322 VIRGINIA AVENUE,,10305.0,1.0,0.0,1.0,2000.0,1000.0,1994.0,1,A5,635000,2022-07-25
5,STATEN ISLAND,ROSEBANK,01 ONE FAMILY DWELLINGS,1,2993,49,,A2,390 VIRGINIA AVE,,10305.0,1.0,0.0,1.0,4000.0,1008.0,1965.0,1,A2,740000,2022-07-15
5,STATEN ISLAND,ROSEBANK,01 ONE FAMILY DWELLINGS,1,2997,33,,A2,503 CLIFTON AVENUE,,10305.0,1.0,0.0,1.0,4000.0,1050.0,1965.0,1,A2,675000,2022-09-23
5,STATEN ISLAND,ROSEBANK,01 ONE FAMILY DWELLINGS,1,3003,12,,A1,168 HOPE AVENUE,,10305.0,1.0,0.0,1.0,4919.0,1457.0,1901.0,1,A1,725000,2023-03-29
5,STATEN ISLAND,ROSEBANK,01 ONE FAMILY DWELLINGS,1,3006,1,,A5,264 ST JOHNS AVENUE,,10305.0,1.0,0.0,1.0,2800.0,1686.0,2021.0,1,A5,789000,2022-12-21
5,STATEN ISLAND,ROSEBANK,01 ONE FAMILY DWELLINGS,1,3006,2,,A5,262 ST. JOHNS AVENUE,,10305.0,1.0,0.0,1.0,2400.0,1484.0,2021.0,1,A5,819691,2022-12-21
5,STATEN ISLAND,ROSEBANK,01 ONE FAMILY DWELLINGS,1,3007,23,,A5,29 RUBENSTEIN STREET,,10305.0,1.0,0.0,1.0,2500.0,1312.0,1980.0,1,A5,570000,2023-04-11
5,STATEN ISLAND,ROSEBANK,01 ONE FAMILY DWELLINGS,1,3011,15,,A5,18 RUBENSTEIN STREET,,10305.0,1.0,0.0,1.0,2600.0,1784.0,1980.0,1,A5,630000,2023-03-31
5,STATEN ISLAND,ROSEBANK,01 ONE FAMILY DWELLINGS,1,3069,11,,A1,31 HIGH STREET,,10305.0,1.0,0.0,1.0,2000.0,1210.0,1899.0,1,A1,499000,2022-05-05
5,STATEN ISLAND,ROSEBANK,01 ONE FAMILY DWELLINGS,1,3069,12,,A1,33 HIGH STREET,,10305.0,1.0,0.0,1.0,2320.0,1410.0,1899.0,1,A1,680000,2022-06-06
5,STATEN ISLAND,ROSEBANK,01 ONE FAMILY DWELLINGS,1,3070,62,,A1,1468 BAY STREET,,10305.0,1.0,0.0,1.0,3125.0,1233.0,1910.0,1,A1,597000,2022-07-21
5,STATEN ISLAND,ROSEBANK,01 ONE FAMILY DWELLINGS,1,3071,6,,A5,83 LYMAN AVENUE,,10305.0,1.0,0.0,1.0,3125.0,1376.0,1965.0,1,A5,655000,2022-08-15
5,STATEN ISLAND,ROSEBANK,01 ONE FAMILY DWELLINGS,1,3071,83,,A1,84 FINGERBOARD ROAD,,10305.0,1.0,0.0,1.0,2500.0,2044.0,1899.0,1,A1,200000,2022-06-02
5,STATEN ISLAND,ROSEBANK,01 ONE FAMILY DWELLINGS,1,3072,16,,A1,138 LYMAN AVENUE,,10305.0,1.0,0.0,1.0,2300.0,1256.0,1925.0,1,A1,615000,2022-08-08
5,STATEN ISLAND,ROSEBANK,01 ONE FAMILY DWELLINGS,1,3073,99,,A1,15 WADSWORTH AVENUE,,10305.0,1.0,0.0,1.0,2450.0,1540.0,1905.0,1,A1,820000,2022-07-06
5,STATEN ISLAND,ROSEBANK,01 ONE FAMILY DWELLINGS,1,3073,128,,A1,69 WADSWORTH AVENUE,,10305.0,1.0,0.0,1.0,3742.0,1024.0,1920.0,1,A1,555000,2023-01-18
5,STATEN ISLAND,ROSEBANK,01 ONE FAMILY DWELLINGS,1,3077,7,,A1,13 LINCOLN PLACE,,10305.0,1.0,0.0,1.0,5000.0,1436.0,1899.0,1,A1,620000,2022-09-12
5,STATEN ISLAND,ROSEBANK,02 TWO FAMILY DWELLINGS,1,2827,184,,B9,52 WIMAN PLACE,,10305.0,2.0,0.0,2.0,1428.0,2275.0,2003.0,1,B9,780000,2022-09-22
5,STATEN ISLAND,ROSEBANK,02 TWO FAMILY DWELLINGS,1,2842,120,,B9,35A LANGERE PLACE,,10305.0,2.0,0.0,2.0,850.0,1700.0,1995.0,1,B9,375000,2022-05-03
5,STATEN ISLAND,ROSEBANK,02 TWO FAMILY DWELLINGS,1,2842,122,,B9,35C LANGERE PLACE,,10305.0,2.0,0.0,2.0,850.0,1700.0,1995.0,1,B9,375000,2022-05-03
5,STATEN ISLAND,ROSEBANK,02 TWO FAMILY DWELLINGS,1,2842,124,,B9,35E LANGERE PLACE,,10305.0,2.0,0.0,2.0,850.0,1700.0,1995.0,1,B9,375000,2022-05-03
5,STATEN ISLAND,ROSEBANK,02 TWO FAMILY DWELLINGS,1,2842,126,,B9,35G LANGERE PLACE,,10305.0,2.0,0.0,2.0,870.0,1740.0,1995.0,1,B9,375000,2022-05-03
5,STATEN ISLAND,ROSEBANK,02 TWO FAMILY DWELLINGS,1,2846,89,,B3,18 ORMOND PLACE,,10305.0,2.0,0.0,2.0,2500.0,2534.0,1899.0,1,B3,763000,2022-08-24
5,STATEN ISLAND,ROSEBANK,02 TWO FAMILY DWELLINGS,1,2846,187,,B2,36 BUTLER PLACE,,10305.0,2.0,0.0,2.0,2544.0,1728.0,1899.0,1,B2,620000,2022-07-20
5,STATEN ISLAND,ROSEBANK,02 TWO FAMILY DWELLINGS,1,2847,131,,B1,85 VIRGINIA AVENUE,,10305.0,2.0,0.0,2.0,4241.0,1600.0,1960.0,1,B1,820000,2022-07-08
5,STATEN ISLAND,ROSEBANK,02 TWO FAMILY DWELLINGS,1,2847,132,,B1,89 VIRGINIA AVENUE,,10305.0,2.0,0.0,2.0,4333.0,1800.0,1960.0,1,B1,820000,2023-01-23
5,STATEN ISLAND,ROSEBANK,02 TWO FAMILY DWELLINGS,1,2848,13,,B2,84 VIRGINIA AVENUE,,10305.0,2.0,0.0,2.0,2875.0,1500.0,2004.0,1,B2,800000,2022-11-04
5,STATEN ISLAND,ROSEBANK,02 TWO FAMILY DWELLINGS,1,2851,26,,B1,20 ROSEBANK PLACE,,10305.0,2.0,0.0,2.0,3125.0,1901.0,1920.0,1,B1,520000,2022-12-12
5,STATEN ISLAND,ROSEBANK,02 TWO FAMILY DWELLINGS,1,2854,10,,B3,136 HYLAN BOULEVARD,,10305.0,2.0,0.0,2.0,3025.0,1553.0,1910.0,1,B3,294060,2023-01-19
5,STATEN ISLAND,ROSEBANK,02 TWO FAMILY DWELLINGS,1,2857,43,,B2,11 ST JOHNS AVENUE,,10305.0,2.0,0.0,2.0,3912.0,2673.0,2021.0,1,B2,1170988,2022-12-20
5,STATEN ISLAND,ROSEBANK,02 TWO FAMILY DWELLINGS,1,2857,44,,B2,15 ST JOHNS AVENUE,,10305.0,2.0,0.0,2.0,3579.0,2476.0,2021.0,1,B2,997885,2022-11-28
5,STATEN ISLAND,ROSEBANK,02 TWO FAMILY DWELLINGS,1,2858,28,,B9,24 WHITE STREET,,10305.0,2.0,0.0,2.0,2775.0,1890.0,2006.0,1,B9,760000,2022-06-24
5,STATEN ISLAND,ROSEBANK,02 TWO FAMILY DWELLINGS,1,2859,21,,B2,635 TOMPKINS AVENUE,,10305.0,2.0,0.0,2.0,5000.0,2644.0,1901.0,1,B2,920000,2022-07-15
5,STATEN ISLAND,ROSEBANK,02 TWO FAMILY DWELLINGS,1,2860,63,,B2,23 BELAIR ROAD,,10305.0,2.0,0.0,2.0,4514.0,2250.0,1910.0,1,B2,875000,2022-12-16
5,STATEN ISLAND,ROSEBANK,02 TWO FAMILY DWELLINGS,1,2967,122,,B3,440 TOMPKINS AVENUE,,10305.0,2.0,0.0,2.0,2300.0,1400.0,1911.0,1,B3,250000,2023-02-24
5,STATEN ISLAND,ROSEBANK,02 TWO FAMILY DWELLINGS,1,2996,10,,B2,23 ROCKWELL AVENUE,,10305.0,2.0,0.0,2.0,4359.0,2600.0,2013.0,1,B2,990000,2023-03-09
5,STATEN ISLAND,ROSEBANK,02 TWO FAMILY DWELLINGS,1,3069,14,,B2,37 HIGH STREET,,10305.0,2.0,0.0,2.0,3105.0,1674.0,1899.0,1,B2,730000,2022-05-05
5,STATEN ISLAND,ROSEBANK,02 TWO FAMILY DWELLINGS,1,3073,123,,B2,63 WADSWORTH AVENUE,,10305.0,2.0,0.0,2.0,5000.0,1182.0,1955.0,1,B2,700000,2023-03-16
5,STATEN ISLAND,ROSEBANK,03 THREE FAMILY DWELLINGS,1,2967,31,,C0,223 ST MARYS AVENUE,,10305.0,3.0,0.0,3.0,3458.0,2690.0,1899.0,1,C0,760000,2022-09-20
5,STATEN ISLAND,ROSEBANK,03 THREE FAMILY DWELLINGS,1,3075,16,,C0,214 FINGERBOARD ROAD,,10305.0,3.0,0.0,3.0,4080.0,1900.0,1986.0,1,C0,815000,2022-12-08
5,STATEN ISLAND,ROSEBANK,21 OFFICE BUILDINGS,4,2845,49,,O8,19 ST MARYS AVENUE,,10305.0,1.0,2.0,3.0,2650.0,3260.0,1931.0,4,O8,990000,2023-02-14
5,STATEN ISLAND,ROSEBANK,29 COMMERCIAL GARAGES,4,2844,35,,G2,132 LYNHURST AVENUE,,10305.0,0.0,1.0,1.0,6185.0,3765.0,2019.0,4,G2,1450000,2022-08-17
5,STATEN ISLAND,ROSSVILLE,01 ONE FAMILY DWELLINGS,1,6087,154,,A5,304 HUGUENOT AVENUE,,10312.0,1.0,0.0,1.0,2352.0,1548.0,1996.0,1,A5,655000,2022-09-30
5,STATEN ISLAND,ROSSVILLE,01 ONE FAMILY DWELLINGS,1,6087,162,,A5,330 HUGUENOT AVENUE,,10312.0,1.0,0.0,1.0,2842.0,1348.0,1996.0,1,A5,600000,2022-12-20
5,STATEN ISLAND,ROSSVILLE,01 ONE FAMILY DWELLINGS,1,6106,21,,A1,138 COVINGTON CIRCLE,,10312.0,1.0,0.0,1.0,6683.0,3000.0,2000.0,1,A1,712799,2023-03-23
5,STATEN ISLAND,ROSSVILLE,01 ONE FAMILY DWELLINGS,1,6106,23,,A1,134 COVINGTON CIRCLE,,10312.0,1.0,0.0,1.0,4490.0,2800.0,2000.0,1,A1,999000,2022-06-01
5,STATEN ISLAND,ROSSVILLE,01 ONE FAMILY DWELLINGS,1,6106,204,,A1,67 COVINGTON CIRCLE,,10312.0,1.0,0.0,1.0,4730.0,2600.0,2000.0,1,A1,1299000,2022-11-07
5,STATEN ISLAND,ROSSVILLE,01 ONE FAMILY DWELLINGS,1,6145,131,,A5,90 MALLOW STREET,,10309.0,1.0,0.0,1.0,2473.0,1970.0,1999.0,1,A5,770000,2022-11-08
5,STATEN ISLAND,ROSSVILLE,01 ONE FAMILY DWELLINGS,1,6165,20,,A2,32 MORRIS STREET,,10309.0,1.0,0.0,1.0,3800.0,908.0,1901.0,1,A2,575000,2022-08-17
5,STATEN ISLAND,ROSSVILLE,01 ONE FAMILY DWELLINGS,1,7037,49,,A5,74 REDWOOD LOOP,,10309.0,1.0,0.0,1.0,1710.0,1480.0,1987.0,1,A5,599000,2022-08-01
5,STATEN ISLAND,ROSSVILLE,01 ONE FAMILY DWELLINGS,1,7037,51,,A5,70 REDWOOD LOOP,,10309.0,1.0,0.0,1.0,1750.0,1480.0,1987.0,1,A5,540000,2023-03-06
5,STATEN ISLAND,ROSSVILLE,01 ONE FAMILY DWELLINGS,1,7037,52,,A5,68 REDWOOD LOOP,,10309.0,1.0,0.0,1.0,1771.0,1332.0,1987.0,1,A5,528000,2023-01-12
5,STATEN ISLAND,ROSSVILLE,01 ONE FAMILY DWELLINGS,1,7037,62,,A5,42 REDWOOD LOOP,,10309.0,1.0,0.0,1.0,1740.0,1480.0,1987.0,1,A5,500000,2023-01-05
5,STATEN ISLAND,ROSSVILLE,01 ONE FAMILY DWELLINGS,1,7037,109,,A5,226 BALSAM PLACE,,10309.0,1.0,0.0,1.0,2035.0,1880.0,1986.0,1,A5,585000,2022-05-26
5,STATEN ISLAND,ROSSVILLE,01 ONE FAMILY DWELLINGS,1,7037,120,,A5,14 IVY COURT,,10309.0,1.0,0.0,1.0,1415.0,1332.0,1986.0,1,A5,499000,2022-08-25
5,STATEN ISLAND,ROSSVILLE,01 ONE FAMILY DWELLINGS,1,7038,68,,A5,53 LOCUST COURT,,10309.0,1.0,0.0,1.0,1640.0,1292.0,1986.0,1,A5,560000,2022-12-19
5,STATEN ISLAND,ROSSVILLE,01 ONE FAMILY DWELLINGS,1,7040,292,,A1,70 WIRT AVENUE,,10309.0,1.0,0.0,1.0,3980.0,2832.0,1987.0,1,A1,988000,2022-06-29
5,STATEN ISLAND,ROSSVILLE,01 ONE FAMILY DWELLINGS,1,7046,12,,A5,686 CORRELL AVENUE,,10309.0,1.0,0.0,1.0,3685.0,1600.0,1995.0,1,A5,855000,2022-05-16
